ms, dB
3.165833, -5.387837
3.166250, -12.201577
3.166667, -7.287923
3.167083, -6.915571
3.167500, -6.345831
3.167917, -5.445397
3.168333, -7.137330
3.168750, -11.157393
3.169167, -3.668081
3.169583, -3.550384
3.170000, -6.136104
3.170417, -9.307600
3.170833, -11.413858
3.171250, -5.899478
3.171667, -5.360755
3.172083, -18.763594
3.172500, -9.852553
3.172917, -10.794196
3.173333, -6.923974
3.173750, -4.685935
3.174167, -11.596311
3.174583, -7.671386
3.175000, -6.907199
3.175417, -3.519555
3.175833, -10.294230
3.176250, -10.138760
3.176667, -5.541318
3.177083, -5.676249
3.177500, -5.148758
3.177917, -6.166418
3.178333, -9.154333
3.178750, -4.896973
3.179167, -5.139278
3.179583, -5.822215
3.180000, -7.441296
3.180417, -5.747463
3.180833, -5.490968
3.181250, -4.503191
3.181667, -7.590669
3.182083, -10.713891
3.182500, -4.293135
3.182917, -6.104029
3.183333, -7.057607
3.183750, -5.795080
3.184167, -5.857107
3.184583, -3.727922
3.185000, -10.065309
3.185417, -7.593300
3.185833, -8.138059
3.186250, -6.709809
3.186667, -4.704758
3.187083, -6.118548
3.187500, -10.203885
3.187917, -10.243058
3.188333, -5.163704
3.188750, -3.905004
3.189167, -9.669960
3.189583, -15.054885
3.190000, -8.691352
3.190417, -4.966404
3.190833, -4.150433
3.191250, -8.056340
3.191667, -6.786389
3.192083, -6.741944
3.192500, -4.513344
3.192917, -9.985659
3.193333, -9.426477
3.193750, -8.491987
3.194167, -7.830268
3.194583, -5.649366
3.195000, -6.882862
3.195417, -8.012043
3.195833, -10.203982
3.196250, -7.542609
3.196667, -6.500781
3.197083, -9.025624
3.197500, -4.650527
3.197917, -4.894358
3.198333, -7.293830
3.198750, -6.484014
3.199167, -10.272708
3.199583, -7.085083
3.200000, -8.007271
3.200417, -8.250248
3.200833, -11.412781
3.201250, -9.989929
3.201667, -6.153823
3.202083, -7.798038
3.202500, -8.641849
3.202917, -12.576409
3.203333, -8.724784
3.203750, -8.311538
3.204167, -4.464514
3.204583, -7.384415
3.205000, -14.534431
3.205417, -6.246971
3.205833, -4.802621
3.206250, -5.999126
3.206667, -7.066763
3.207083, -9.502998
3.207500, -4.932221
3.207917, -9.427697
3.208333, -11.106217
3.208750, -9.387541
3.209167, -8.338521
3.209583, -6.312534
3.210000, -5.664185
3.210417, -8.103792
3.210833, -10.490146
3.211250, -7.433245
3.211667, -5.718361
3.212083, -7.247811
3.212500, -9.863851
3.212917, -11.962975
3.213333, -5.116393
3.213750, -7.331527
3.214167, -7.831707
3.214583, -19.140499
3.215000, -10.167596
3.215417, -5.844408
3.215833, -8.444421
3.216250, -10.182623
3.216667, -5.657811
3.217083, -6.680878
3.217500, -8.262252
3.217917, -10.080901
3.218333, -21.764096
3.218750, -4.557295
3.219167, -4.798774
3.219583, -6.842211
3.220000, -7.058976
3.220417, -10.164633
3.220833, -6.639020
3.221250, -8.514531
3.221667, -7.726610
3.222083, -10.829356
3.222500, -7.777030
3.222917, -4.919576
3.223333, -8.351196
3.223750, -13.089799
3.224167, -7.168160
3.224583, -5.736233
3.225000, -4.619615
3.225417, -5.694485
3.225833, -6.962330
3.226250, -7.916533
3.226667, -3.355144
3.227083, -5.850876
3.227500, -5.379388
3.227917, -4.178410
3.228333, -7.330387
3.228750, -3.319839
3.229167, -10.270864
3.229583, -7.464694
3.230000, -8.407551
3.230417, -7.773422
3.230833, -5.524216
3.231250, -8.520312
3.231667, -6.740198
3.232083, -6.609110
3.232500, -5.818150
3.232917, -12.905924
3.233333, -8.699304
3.233750, -4.779349
3.234167, -3.477503
3.234583, -5.079107
3.235000, -5.882692
3.235417, -7.464571
3.235833, -3.652472
3.236250, -5.596274
3.236667, -5.796918
3.237083, -9.330931
3.237500, -6.231339
3.237917, -4.438515
3.238333, -7.589322
3.238750, -6.883047
3.239167, -12.056888
3.239583, -5.164881
3.240000, -3.855770
3.240417, -10.505107
3.240833, -8.686856
3.241250, -10.128178
3.241667, -5.523391
3.242083, -5.218835
3.242500, -6.768755
3.242917, -7.386524
3.243333, -6.602179
3.243750, -4.565943
3.244167, -6.824599
3.244583, -7.108534
3.245000, -10.951015
3.245417, -6.903647
3.245833, -5.624762
3.246250, -7.375999
3.246667, -9.300228
3.247083, -8.755161
3.247500, -5.319562
3.247917, -5.184509
3.248333, -10.606177
3.248750, -5.399097
3.249167, -5.342194
3.249583, -4.552542
3.250000, -6.018034
3.250417, -9.751548
3.250833, -8.633707
3.251250, -5.372040
3.251667, -6.561695
3.252083, -4.195660
3.252500, -7.818270
3.252917, -6.482284
3.253333, -3.766353
3.253750, -8.516510
3.254167, -9.882380
3.254583, -13.242453
3.255000, -6.483955
3.255417, -3.826007
3.255833, -6.981769
3.256250, -12.223397
3.256667, -8.381215
3.257083, -6.374698
3.257500, -6.702359
3.257917, -6.177562
3.258333, -10.381502
3.258750, -8.080281
3.259167, -5.106993
3.259583, -9.860482
3.260000, -7.193660
3.260417, -9.185053
3.260833, -5.665763
3.261250, -4.054158
3.261667, -9.997483
3.262083, -5.596516
3.262500, -7.054033
3.262917, -5.640100
3.263333, -6.308847
3.263750, -8.742560
3.264167, -9.634790
3.264583, -5.729892
3.265000, -7.059227
3.265417, -9.971750
3.265833, -11.149229
3.266250, -6.430644
3.266667, -5.538102
3.267083, -6.442881
3.267500, -18.023451
3.267917, -8.043856
3.268333, -7.819606
3.268750, -5.745926
3.269167, -9.052805
3.269583, -10.157090
3.270000, -6.605255
3.270417, -5.226691
3.270833, -7.420461
3.271250, -7.036248
3.271667, -6.290617
3.272083, -4.991721
3.272500, -6.042892
3.272917, -5.450849
3.273333, -7.792868
3.273750, -7.371983
3.274167, -5.669159
3.274583, -7.572862
3.275000, -13.065499
3.275417, -7.989125
3.275833, -5.309467
3.276250, -5.509302
3.276667, -6.571402
3.277083, -7.280894
3.277500, -6.863702
3.277917, -4.702085
3.278333, -8.309139
3.278750, -7.009120
3.279167, -7.579519
3.279583, -5.546221
3.280000, -4.725554
3.280417, -6.154714
3.280833, -6.141583
3.281250, -7.174112
3.281667, -4.789557
3.282083, -5.138327
3.282500, -20.408765
3.282917, -9.820544
3.283333, -8.257072
3.283750, -6.375167
3.284167, -6.175519
3.284583, -7.094568
3.285000, -6.948141
3.285417, -6.445122
3.285833, -9.209433
3.286250, -6.253579
3.286667, -7.706438
3.287083, -5.530033
3.287500, -6.488290
3.287917, -5.204664
3.288333, -10.532822
3.288750, -8.362055
3.289167, -5.286831
3.289583, -6.027982
3.290000, -5.752388
3.290417, -9.055232
3.290833, -7.567286
3.291250, -4.380517
3.291667, -6.846331
3.292083, -6.589025
3.292500, -8.835375
3.292917, -6.418435
3.293333, -4.612095
3.293750, -4.243141
3.294167, -6.645209
3.294583, -10.821527
3.295000, -7.885607
3.295417, -4.873389
3.295833, -7.004322
3.296250, -12.163149
3.296667, -6.661606
3.297083, -4.657048
3.297500, -6.573488
3.297917, -8.673487
3.298333, -18.364761
3.298750, -6.357122
3.299167, -5.322227
3.299583, -5.825576
3.300000, -5.979959
3.300417, -6.307040
3.300833, -4.339295
3.301250, -5.440275
3.301667, -7.024915
3.302083, -8.807987
3.302500, -7.194775
3.302917, -6.078307
3.303333, -7.571053
3.303750, -7.212892
3.304167, -6.633442
3.304583, -4.737992
3.305000, -6.355531
3.305417, -9.718575
3.305833, -8.750773
3.306250, -5.781958
3.306667, -6.896320
3.307083, -5.756574
3.307500, -4.776053
3.307917, -4.961104
3.308333, -5.440478
3.308750, -6.106327
3.309167, -7.761417
3.309583, -6.126153
3.310000, -5.173848
3.310417, -9.234484
3.310833, -6.314979
3.311250, -11.076362
3.311667, -12.980002
3.312083, -6.676240
3.312500, -5.019779
3.312917, -5.862170
3.313333, -8.743410
3.313750, -9.328869
3.314167, -5.455719
3.314583, -5.235248
3.315000, -9.905140
3.315417, -4.777860
3.315833, -5.920381
3.316250, -3.531768
3.316667, -5.450774
3.317083, -8.615362
3.317500, -10.068012
3.317917, -8.845252
3.318333, -6.749407
3.318750, -6.997210
3.319167, -8.004124
3.319583, -8.787774
3.320000, -5.273007
3.320417, -5.707983
3.320833, -10.133874
3.321250, -5.888869
3.321667, -8.507487
3.322083, -5.799939
3.322500, -7.793544
3.322917, -9.639460
3.323333, -5.890354
3.323750, -7.316748
3.324167, -5.974617
3.324583, -6.493999
3.325000, -7.893008
3.325417, -4.417373
3.325833, -4.844766
3.326250, -7.744301
3.326667, -14.278794
3.327083, -8.309152
3.327500, -4.888372
3.327917, -7.458047
3.328333, -6.523912
3.328750, -8.525512
3.329167, -6.679206
3.329583, -4.491638
3.330000, -8.159015
3.330417, -6.003891
3.330833, -9.329017
3.331250, -4.220660
3.331667, -8.592995
3.332083, -8.285786
3.332500, -9.832874
3.332917, -13.785819
3.333333, -5.991229
3.333750, -9.053893
3.334167, -19.039017
3.334583, -5.075437
3.335000, -6.560914
3.335417, -4.277814
3.335833, -10.154285
3.336250, -8.290617
3.336667, -7.359654
3.337083, -6.343267
3.337500, -5.398169
3.337917, -7.233828
3.338333, -11.684496
3.338750, -6.411503
3.339167, -5.668513
3.339583, -6.214477
3.340000, -8.220887
3.340417, -14.593286
3.340833, -8.271718
3.341250, -7.177529
3.341667, -9.585313
3.342083, -6.531850
3.342500, -8.270667
3.342917, -6.442790
3.343333, -5.522250
3.343750, -12.353779
3.344167, -4.572329
3.344583, -4.349104
3.345000, -6.744195
3.345417, -7.299869
3.345833, -7.107432
3.346250, -6.763497
3.346667, -3.974610
3.347083, -8.152780
3.347500, -13.003235
3.347917, -15.490800
3.348333, -5.413008
3.348750, -4.963605
3.349167, -9.679846
3.349583, -10.612251
3.350000, -7.326167
3.350417, -4.482991
3.350833, -6.739914
3.351250, -10.023667
3.351667, -5.796691
3.352083, -4.803175
3.352500, -4.920734
3.352917, -8.372883
3.353333, -6.829266
3.353750, -5.427508
3.354167, -6.013562
3.354583, -4.999756
3.355000, -13.129677
3.355417, -7.758460
3.355833, -5.944558
3.356250, -9.430987
3.356667, -4.940312
3.357083, -9.291106
3.357500, -3.842246
3.357917, -7.386220
3.358333, -8.239770
3.358750, -5.039305
3.359167, -10.338989
3.359583, -5.849505
3.360000, -5.087444
3.360417, -10.126908
3.360833, -12.762506
3.361250, -11.977572
3.361667, -7.669400
3.362083, -6.565910
3.362500, -8.582538
3.362917, -8.233401
3.363333, -5.994260
3.363750, -6.698856
3.364167, -8.705869
3.364583, -4.827940
3.365000, -9.198670
3.365417, -5.597485
3.365833, -4.332510
3.366250, -19.754309
3.366667, -6.937142
3.367083, -6.777229
3.367500, -6.197277
3.367917, -7.356540
3.368333, -15.709721
3.368750, -8.053157
3.369167, -7.274251
3.369583, -4.707273
3.370000, -7.254049
3.370417, -11.701315
3.370833, -5.334889
3.371250, -5.587082
3.371667, -6.497431
3.372083, -7.756167
3.372500, -9.410586
3.372917, -7.969415
3.373333, -4.826705
3.373750, -4.222276
3.374167, -9.565572
3.374583, -5.223719
3.375000, -14.117964
3.375417, -6.630683
3.375833, -6.559265
3.376250, -7.805978
3.376667, -7.902982
3.377083, -6.405750
3.377500, -8.586798
3.377917, -5.984648
3.378333, -8.501477
3.378750, -5.144495
3.379167, -7.510666
3.379583, -8.548913
3.380000, -7.311544
3.380417, -6.133151
3.380833, -6.341784
3.381250, -8.885645
3.381667, -7.782635
3.382083, -6.903251
3.382500, -6.494768
3.382917, -4.870358
3.383333, -5.465399
3.383750, -6.711036
3.384167, -8.495882
3.384583, -5.509973
3.385000, -7.011894
3.385417, -8.448241
3.385833, -5.971415
3.386250, -6.638263
3.386667, -5.803549
3.387083, -8.278376
3.387500, -6.535734
3.387917, -7.589763
3.388333, -7.218678
3.388750, -3.617271
3.389167, -6.567320
3.389583, -12.168160
3.390000, -7.679944
3.390417, -10.219510
3.390833, -6.417093
3.391250, -6.249706
3.391667, -6.529387
3.392083, -6.367727
3.392500, -6.764781
3.392917, -7.018528
3.393333, -7.802063
3.393750, -7.563736
3.394167, -7.230914
3.394583, -7.363409
3.395000, -6.562825
3.395417, -6.326435
3.395833, -5.950493
3.396250, -8.970590
3.396667, -7.560749
3.397083, -9.495228
3.397500, -8.559539
3.397917, -4.264069
3.398333, -8.854944
3.398750, -7.695301
3.399167, -6.139290
3.399583, -6.401607
3.400000, -4.206464
3.400417, -8.784613
3.400833, -8.526171
3.401250, -10.108845
3.401667, -5.338928
3.402083, -4.317977
3.402500, -8.019233
3.402917, -5.691875
3.403333, -5.602687
3.403750, -5.408498
3.404167, -7.736171
3.404583, -9.201226
3.405000, -10.670045
3.405417, -5.260977
3.405833, -4.742008
3.406250, -7.000617
3.406667, -5.894772
3.407083, -8.522068
3.407500, -7.101066
3.407917, -4.597934
3.408333, -6.868815
3.408750, -6.328157
3.409167, -5.188098
3.409583, -5.248039
3.410000, -6.387374
3.410417, -11.998987
3.410833, -6.118010
3.411250, -6.693181
3.411667, -6.599470
3.412083, -9.071794
3.412500, -11.235506
3.412917, -7.741016
3.413333, -8.368107
3.413750, -5.328395
3.414167, -8.535330
3.414583, -10.947842
3.415000, -5.644160
3.415417, -7.560930
3.415833, -6.484552
3.416250, -8.820423
3.416667, -3.731904
3.417083, -7.408592
3.417500, -7.701909
3.417917, -4.949283
3.418333, -8.114183
3.418750, -6.246494
3.419167, -6.874103
3.419583, -7.986085
3.420000, -4.862412
3.420417, -11.279969
3.420833, -5.545730
3.421250, -8.035252
3.421667, -7.123526
3.422083, -8.939668
3.422500, -8.211870
3.422917, -5.819681
3.423333, -6.853079
3.423750, -6.714056
3.424167, -11.178111
3.424583, -7.656337
3.425000, -4.266116
3.425417, -6.551305
3.425833, -8.296930
3.426250, -10.464081
3.426667, -7.240294
3.427083, -5.041833
3.427500, -8.743994
3.427917, -11.862196
3.428333, -6.578769
3.428750, -6.122106
3.429167, -4.837790
3.429583, -8.175188
3.430000, -5.892607
3.430417, -7.149968
3.430833, -7.028823
3.431250, -6.117499
3.431667, -8.528603
3.432083, -6.423847
3.432500, -6.071640
3.432917, -6.308129
3.433333, -9.852019
3.433750, -9.036284
3.434167, -8.705018
3.434583, -5.000932
3.435000, -7.591221
3.435417, -8.860627
3.435833, -5.120955
3.436250, -5.413984
3.436667, -6.896439
3.437083, -9.568051
3.437500, -6.126378
3.437917, -5.242617
3.438333, -6.108316
3.438750, -8.164658
3.439167, -12.400580
3.439583, -18.602227
3.440000, -3.245433
3.440417, -10.948817
3.440833, -14.442388
3.441250, -14.704704
3.441667, -8.614344
3.442083, -6.126705
3.442500, -5.651221
3.442917, -9.608786
3.443333, -4.370788
3.443750, -5.415857
3.444167, -5.136947
3.444583, -6.093686
3.445000, -8.107316
3.445417, -4.687182
3.445833, -7.417495
3.446250, -7.027242
3.446667, -6.646585
3.447083, -6.634362
3.447500, -7.129072
3.447917, -7.579696
3.448333, -8.297835
3.448750, -8.024119
3.449167, -4.593104
3.449583, -10.071405
3.450000, -6.936408
3.450417, -7.583263
3.450833, -6.182978
3.451250, -4.282894
3.451667, -9.845399
3.452083, -6.879194
3.452500, -11.217201
3.452917, -5.569518
3.453333, -4.714987
3.453750, -7.479402
3.454167, -9.934418
3.454583, -6.912166
3.455000, -8.185750
3.455417, -5.790796
3.455833, -8.757350
3.456250, -6.335906
3.456667, -5.585727
3.457083, -7.758623
3.457500, -6.918146
3.457917, -5.610644
3.458333, -8.485178
3.458750, -10.589846
3.459167, -4.933372
3.459583, -7.259509
3.460000, -4.946991
3.460417, -7.638314
3.460833, -6.075101
3.461250, -4.093234
3.461667, -9.809964
3.462083, -6.289566
3.462500, -8.152832
3.462917, -8.805693
3.463333, -5.864042
3.463750, -6.241343
3.464167, -9.095149
3.464583, -6.185049
3.465000, -6.162921
3.465417, -8.051897
3.465833, -9.416914
3.466250, -7.640189
3.466667, -4.587288
3.467083, -7.978029
3.467500, -6.829430
3.467917, -6.032140
3.468333, -5.344550
3.468750, -6.214686
3.469167, -5.768482
3.469583, -5.974269
3.470000, -7.477213
3.470417, -6.424202
3.470833, -6.569918
3.471250, -7.014557
3.471667, -6.612783
3.472083, -7.775654
3.472500, -6.643168
3.472917, -6.689037
3.473333, -6.789933
3.473750, -9.649976
3.474167, -6.558829
3.474583, -4.240934
3.475000, -6.328746
3.475417, -7.847303
3.475833, -7.638115
3.476250, -7.032393
3.476667, -9.208198
3.477083, -7.729535
3.477500, -6.706656
3.477917, -6.064482
3.478333, -6.793941
3.478750, -5.642025
3.479167, -8.906169
3.479583, -5.051488
3.480000, -5.331202
3.480417, -6.947137
3.480833, -10.127236
3.481250, -6.897357
3.481667, -21.802165
3.482083, -4.746894
3.482500, -9.641000
3.482917, -6.934417
3.483333, -5.550964
3.483750, -6.772454
3.484167, -4.869825
3.484583, -4.725078
3.485000, -9.155005
3.485417, -5.749090
3.485833, -7.333154
3.486250, -7.027777
3.486667, -6.041392
3.487083, -5.866501
3.487500, -5.854973
3.487917, -6.113473
3.488333, -7.764971
3.488750, -9.900124
3.489167, -4.796552
3.489583, -7.609378
3.490000, -4.666466
3.490417, -5.802828
3.490833, -12.586050
3.491250, -4.548704
3.491667, -7.521107
3.492083, -4.503679
3.492500, -6.857383
3.492917, -6.800140
3.493333, -4.509459
3.493750, -6.129873
3.494167, -11.905337
3.494583, -5.774426
3.495000, -7.027317
3.495417, -6.218923
3.495833, -9.285243
3.496250, -5.740257
3.496667, -7.815356
3.497083, -4.986344
3.497500, -6.824050
3.497917, -6.644309
3.498333, -5.868929
3.498750, -7.350626
3.499167, -7.166552
3.499583, -8.933955
3.500000, -5.527773
3.500417, -7.246588
3.500833, -6.156150
3.501250, -4.378007
3.501667, -7.310664
3.502083, -7.204495
3.502500, -5.616687
3.502917, -7.482817
3.503333, -4.054226
3.503750, -7.034223
3.504167, -7.123914
3.504583, -4.335871
3.505000, -18.494837
3.505417, -4.556358
3.505833, -16.209303
3.506250, -6.462254
3.506667, -5.417946
3.507083, -7.488043
3.507500, -7.252748
3.507917, -9.356051
3.508333, -7.390871
3.508750, -6.360995
3.509167, -6.531814
3.509583, -7.980616
3.510000, -12.981868
3.510417, -5.414820
3.510833, -5.091372
3.511250, -7.307008
3.511667, -6.864992
3.512083, -7.820073
3.512500, -7.207147
3.512917, -5.932338
3.513333, -6.057773
3.513750, -7.453952
3.514167, -12.183009
3.514583, -9.291745
3.515000, -11.699597
3.515417, -10.122384
3.515833, -10.404507
3.516250, -7.300862
3.516667, -4.113760
3.517083, -15.589147
3.517500, -5.217313
3.517917, -8.229579
3.518333, -7.714357
3.518750, -7.326358
3.519167, -5.059464
3.519583, -6.534671
3.520000, -5.680666
3.520417, -7.537052
3.520833, -5.942172
3.521250, -6.641165
3.521667, -4.531505
3.522083, -5.136419
3.522500, -6.619439
3.522917, -17.498592
3.523333, -6.757601
3.523750, -9.642324
3.524167, -6.783888
3.524583, -6.318243
3.525000, -5.605203
3.525417, -6.370270
3.525833, -6.762926
3.526250, -9.242203
3.526667, -6.688364
3.527083, -16.821391
3.527500, -6.493878
3.527917, -5.275499
3.528333, -4.489969
3.528750, -6.680615
3.529167, -5.685635
3.529583, -7.658293
3.530000, -5.787892
3.530417, -6.314372
3.530833, -5.182317
3.531250, -7.250291
3.531667, -7.874630
3.532083, -7.945172
3.532500, -5.218182
3.532917, -15.666511
3.533333, -4.136326
3.533750, -7.335548
3.534167, -10.396338
3.534583, -9.562967
3.535000, -11.863733
3.535417, -9.671170
3.535833, -11.552314
3.536250, -7.375390
3.536667, -5.922977
3.537083, -5.939158
3.537500, -7.067593
3.537917, -7.843526
3.538333, -6.842826
3.538750, -7.268644
3.539167, -4.968411
3.539583, -5.402648
3.540000, -13.244734
3.540417, -8.038198
3.540833, -6.544675
3.541250, -6.281523
3.541667, -6.970226
3.542083, -9.458462
3.542500, -7.413797
3.542917, -7.611164
3.543333, -5.357645
3.543750, -6.401707
3.544167, -17.926435
3.544583, -4.590505
3.545000, -21.319273
3.545417, -4.431573
3.545833, -7.286571
3.546250, -7.166221
3.546667, -4.065815
3.547083, -7.520987
3.547500, -5.669053
3.547917, -6.897918
3.548333, -7.315986
3.548750, -4.541014
3.549167, -6.097259
3.549583, -7.282889
3.550000, -5.721642
3.550417, -8.900048
3.550833, -6.930861
3.551250, -7.312549
3.551667, -5.943645
3.552083, -6.551846
3.552500, -6.625960
3.552917, -4.908056
3.553333, -8.002648
3.553750, -5.743617
3.554167, -9.081715
3.554583, -6.432523
3.555000, -7.010441
3.555417, -5.928894
3.555833, -11.462501
3.556250, -6.207676
3.556667, -4.438580
3.557083, -6.758854
3.557500, -6.962223
3.557917, -4.679699
3.558333, -7.386716
3.558750, -4.489517
3.559167, -13.298160
3.559583, -5.890271
3.560000, -4.698204
3.560417, -7.570876
3.560833, -4.754299
3.561250, -9.655063
3.561667, -7.877211
3.562083, -6.448995
3.562500, -5.984049
3.562917, -5.893178
3.563333, -6.307602
3.563750, -7.097329
3.564167, -7.692124
3.564583, -5.938653
3.565000, -9.437009
3.565417, -4.801958
3.565833, -4.936260
3.566250, -7.000467
3.566667, -5.727741
3.567083, -6.933340
3.567500, -9.555996
3.567917, -4.764951
